Date,Open,High,Low,Close,Adj Close,Volume
2018-08-15,3.374780,3.374780,3.360260,3.369940,3.369940,3365
2018-08-16,3.360260,3.389310,3.248890,3.350570,3.350570,7788
2018-08-17,3.355420,3.355420,3.297310,3.340890,3.340890,2489
2018-08-20,3.326360,3.326360,3.210160,3.210160,3.210160,4854
2018-08-21,3.234370,3.297310,3.205320,3.210160,3.210160,1634
2018-08-22,3.229530,3.287630,3.147210,3.195630,3.195630,5940
2018-08-23,3.195630,3.224680,3.147210,3.185950,3.185950,3873
2018-08-24,3.185950,3.224680,3.185950,3.224680,3.224680,1098
2018-08-27,3.195630,3.195630,3.147210,3.195630,3.195630,1929
2018-08-28,3.195630,3.195630,3.113320,3.190790,3.190790,3947
2018-08-29,3.195630,3.195630,3.123000,3.181110,3.181110,4477
2018-08-30,3.195630,3.195630,3.132690,3.171420,3.171420,3986
2018-08-31,3.176270,3.176270,3.098800,3.171420,3.171420,10043
2018-09-03,3.195630,3.215000,3.113320,3.215000,3.215000,3169
2018-09-04,3.195630,3.195630,3.001960,3.147210,3.147210,16260
2018-09-05,3.171420,3.171420,3.074590,3.079430,3.079430,2271
2018-09-06,3.074590,3.074590,2.987430,3.045540,3.045540,17110
2018-09-07,3.026170,3.026170,2.953540,2.982590,2.982590,7459
2018-09-10,2.982590,2.982590,2.856700,2.861540,2.861540,16405
2018-09-11,2.885750,2.885750,2.711450,2.885750,2.885750,25745
2018-09-12,2.856700,2.856700,2.711450,2.798600,2.798600,24492
2018-09-13,2.793760,2.808280,2.759870,2.803440,2.803440,17814
2018-09-14,2.808280,2.808280,2.764710,2.808280,2.808280,8248
2018-09-17,2.885750,2.890600,2.832490,2.890600,2.890600,8622
2018-09-18,2.876070,2.992270,2.876070,2.905120,2.905120,15946
2018-09-19,2.997120,2.997120,2.905120,2.909960,2.909960,19742
2018-09-20,2.905120,2.905120,2.721130,2.808280,2.808280,22784
2018-09-21,2.866390,2.866390,2.696920,2.696920,2.696920,35332
2018-09-24,2.721130,2.774390,2.672710,2.706600,2.706600,15776
2018-09-25,2.716290,2.750180,2.701760,2.701760,2.701760,31356
2018-09-26,2.672710,2.721130,2.672710,2.721130,2.721130,9147
2018-09-27,2.028740,2.154630,1.648170,1.694650,1.694650,321900
2018-09-28,1.657860,1.657860,1.413830,1.640420,1.640420,241075
2018-10-01,1.640420,1.640420,1.481610,1.512600,1.512600,38855
2018-10-02,1.500980,1.545520,1.369280,1.394460,1.394460,73585
2018-10-03,1.355720,1.520350,1.260820,1.448690,1.448690,120059
2018-10-04,1.448690,1.520350,1.406080,1.506790,1.506790,16267
2018-10-05,1.504850,1.530030,1.452560,1.454500,1.454500,57188
2018-10-08,1.464180,1.500980,1.452560,1.471930,1.471930,21397
2018-10-09,1.469990,1.469990,1.415760,1.423510,1.423510,6578
2018-10-10,1.452560,1.471930,1.394460,1.394460,1.394460,39380
2018-10-11,1.392520,1.413830,1.336350,1.394460,1.394460,31213
2018-10-12,1.384770,1.433190,1.320860,1.433190,1.433190,40229
2018-10-15,1.429320,1.452560,1.330540,1.452560,1.452560,32071
2018-10-16,1.462240,1.462240,1.357660,1.462240,1.462240,27465
2018-10-17,1.460310,1.460310,1.390580,1.460310,1.460310,14429
2018-10-18,1.384770,1.384770,1.307300,1.355720,1.355720,57773
2018-10-19,1.353790,1.353790,1.307300,1.340230,1.340230,20505
2018-10-22,1.346040,1.346040,1.307300,1.307300,1.307300,3406
2018-10-23,1.334420,1.336350,1.270510,1.293750,1.293750,17173
2018-10-24,1.299560,1.336350,1.270510,1.278250,1.278250,26239
2018-10-25,1.268570,1.316990,1.260820,1.282130,1.282130,65047
2018-10-26,1.297620,1.297620,1.256950,1.268570,1.268570,23859
2018-10-29,1.266630,1.266630,1.210470,1.258890,1.258890,6302
2018-10-30,1.256950,1.258890,1.241450,1.258890,1.258890,4847
2018-10-31,1.258890,1.258890,1.171730,1.200780,1.200780,23047
2018-11-01,1.210470,1.210470,1.171730,1.185290,1.185290,13476
2018-11-02,1.185290,1.353790,1.171730,1.262760,1.262760,152335
2018-11-05,1.307300,1.334420,1.258890,1.322800,1.322800,30217
2018-11-06,1.328610,1.346040,1.301490,1.332480,1.332480,10219
2018-11-07,1.336350,1.346040,1.328610,1.328610,1.328610,10980
2018-11-08,1.326670,1.344100,1.231770,1.307300,1.307300,31072
2018-11-09,1.278250,1.282130,1.245330,1.258890,1.258890,5447
2018-11-12,1.332480,1.332480,1.231770,1.282130,1.282130,19516
2018-11-13,1.284060,1.289870,1.282130,1.284060,1.284060,14551
2018-11-14,1.258890,1.324740,1.214340,1.324740,1.324740,5836
2018-11-15,1.324740,1.324740,1.307300,1.307300,1.307300,310
2018-11-16,1.307300,1.320860,1.258890,1.320860,1.320860,6053
2018-11-19,1.332480,1.332480,1.249200,1.322800,1.322800,13735
2018-11-20,1.313110,1.313110,1.258890,1.258890,1.258890,8835
2018-11-21,1.249200,1.286000,1.225960,1.286000,1.286000,2536
2018-11-22,1.324740,1.437070,1.295680,1.431260,1.431260,97361
2018-11-23,1.510660,1.836040,1.510660,1.723710,1.723710,440690
2018-11-26,1.791490,1.791490,1.522280,1.646230,1.646230,122694
2018-11-27,1.684970,1.739200,1.584260,1.673350,1.673350,43370
2018-11-28,1.224020,1.299560,1.183350,1.286000,1.286000,172582
2018-11-29,1.340000,1.340000,1.210000,1.338000,1.338000,77993
2018-11-30,1.340000,1.340000,1.260000,1.260000,1.260000,23838
2018-12-03,1.316000,1.316000,1.250000,1.256000,1.256000,26486
2018-12-04,1.230000,1.254000,1.196000,1.220000,1.220000,15742
2018-12-05,1.220000,1.314000,1.208000,1.294000,1.294000,26062
2018-12-06,1.240000,1.288000,1.224000,1.268000,1.268000,16929
2018-12-07,1.268000,1.296000,1.220000,1.296000,1.296000,26707
2018-12-10,1.300000,1.300000,1.232000,1.250000,1.250000,25122
2018-12-11,1.224000,1.270000,1.224000,1.264000,1.264000,15710
2018-12-12,1.264000,1.350000,1.264000,1.264000,1.264000,52804
2018-12-13,1.340000,1.350000,1.300000,1.300000,1.300000,13131
2018-12-14,1.340000,1.340000,1.264000,1.320000,1.320000,17450
2018-12-17,1.320000,1.320000,1.264000,1.318000,1.318000,9388
2018-12-18,1.334000,1.334000,1.270000,1.328000,1.328000,4255
2018-12-19,1.310000,1.350000,1.274000,1.336000,1.336000,14615
2018-12-20,1.336000,1.350000,1.250000,1.250000,1.250000,13962
2018-12-21,1.250000,1.270000,1.204000,1.240000,1.240000,41040
2018-12-24,1.198000,1.198000,1.150000,1.160000,1.160000,33389
2018-12-27,1.160000,1.170000,1.042000,1.070000,1.070000,66979
2018-12-28,1.090000,1.248000,1.020000,1.210000,1.210000,149929
2018-12-31,1.200000,1.248000,1.162000,1.206000,1.206000,18994
2019-01-02,1.190000,1.238000,1.190000,1.238000,1.238000,5668
2019-01-03,1.230000,1.390000,1.230000,1.276000,1.276000,145685
2019-01-04,1.270000,1.270000,1.238000,1.256000,1.256000,31166
2019-01-07,1.256000,1.300000,1.234000,1.270000,1.270000,35067
2019-01-08,1.248000,1.280000,1.236000,1.250000,1.250000,12327
2019-01-09,1.256000,1.290000,1.242000,1.246000,1.246000,60588
2019-01-10,1.286000,1.286000,1.240000,1.284000,1.284000,17360
2019-01-11,1.290000,1.300000,1.230000,1.270000,1.270000,35467
2019-01-14,1.290000,1.300000,1.230000,1.250000,1.250000,16772
2019-01-15,1.232000,1.250000,1.218000,1.246000,1.246000,17312
2019-01-16,1.218000,1.220000,1.180000,1.212000,1.212000,39086
2019-01-17,1.206000,1.210000,1.190000,1.210000,1.210000,12561
2019-01-18,1.196000,1.210000,1.180000,1.190000,1.190000,17515
2019-01-21,1.190000,1.210000,1.190000,1.210000,1.210000,7630
2019-01-22,1.198000,1.216000,1.192000,1.210000,1.210000,15800
2019-01-23,1.194000,1.208000,1.194000,1.196000,1.196000,6379
2019-01-24,1.196000,1.208000,1.196000,1.198000,1.198000,8029
2019-01-25,1.208000,1.232000,1.190000,1.206000,1.206000,64098
2019-01-28,1.224000,1.228000,1.192000,1.194000,1.194000,27382
2019-01-29,1.200000,1.210000,1.200000,1.200000,1.200000,6729
2019-01-30,1.270000,2.070000,1.240000,1.710000,1.710000,1648763
2019-01-31,1.740000,1.986000,1.646000,1.660000,1.660000,988683
2019-02-01,1.650000,1.650000,1.512000,1.522000,1.522000,251124
2019-02-04,1.530000,1.598000,1.380000,1.390000,1.390000,255570
2019-02-05,1.390000,1.440000,1.362000,1.428000,1.428000,96552
2019-02-06,1.430000,1.430000,1.360000,1.390000,1.390000,62220
2019-02-07,1.362000,1.404000,1.236000,1.320000,1.320000,134859
2019-02-08,1.330000,1.330000,1.220000,1.248000,1.248000,175569
2019-02-11,1.280000,1.280000,1.210000,1.210000,1.210000,65564
2019-02-12,1.222000,1.340000,1.210000,1.282000,1.282000,80529
2019-02-13,1.316000,1.428000,1.262000,1.378000,1.378000,270588
2019-02-14,1.350000,1.430000,1.326000,1.412000,1.412000,120341
2019-02-15,1.420000,1.700000,1.420000,1.638000,1.638000,619545
2019-02-18,1.630000,1.638000,1.562000,1.562000,1.562000,240999
2019-02-19,1.578000,1.618000,1.500000,1.518000,1.518000,123449
2019-02-20,1.520000,1.700000,1.520000,1.688000,1.688000,248477
2019-02-21,1.800000,1.904000,1.748000,1.904000,1.904000,570545
2019-02-22,1.900000,1.900000,1.774000,1.870000,1.870000,300784
2019-02-25,1.988000,2.620000,1.950000,2.220000,2.220000,930777
2019-02-26,2.180000,2.500000,2.110000,2.320000,2.320000,522200
2019-02-27,2.270000,2.450000,2.270000,2.415000,2.415000,291450
2019-02-28,2.405000,2.550000,2.305000,2.530000,2.530000,222480
2019-03-01,2.550000,2.620000,2.470000,2.570000,2.570000,279512
2019-03-04,2.620000,2.635000,2.230000,2.330000,2.330000,323269
2019-03-05,2.320000,2.320000,2.090000,2.130000,2.130000,361603
2019-03-06,2.030000,2.240000,2.020000,2.190000,2.190000,140949
2019-03-07,2.180000,2.180000,2.110000,2.140000,2.140000,28706
2019-03-08,2.120000,2.125000,2.010000,2.015000,2.015000,110303
2019-03-11,1.972000,1.986000,1.910000,1.920000,1.920000,94891
2019-03-12,1.880000,1.900000,1.800000,1.802000,1.802000,243080
2019-03-13,1.780000,1.978000,1.780000,1.952000,1.952000,185035
2019-03-14,1.998000,2.250000,1.992000,2.100000,2.100000,244528
2019-03-15,2.180000,2.220000,2.095000,2.110000,2.110000,176983
2019-03-18,2.150000,2.190000,2.110000,2.115000,2.115000,75270
2019-03-19,2.130000,2.295000,2.130000,2.295000,2.295000,138489
2019-03-20,2.390000,2.510000,2.305000,2.420000,2.420000,298621
2019-03-21,2.350000,2.360000,2.215000,2.280000,2.280000,156829
2019-03-22,2.240000,2.240000,2.020000,2.085000,2.085000,177450
2019-03-25,2.020000,2.020000,1.860000,1.930000,1.930000,110808
2019-03-26,1.940000,2.130000,1.940000,2.040000,2.040000,85160
2019-03-27,2.060000,2.140000,1.950000,1.960000,1.960000,109103
2019-03-28,1.960000,2.020000,1.856000,1.930000,1.930000,76167
2019-03-29,1.900000,1.918000,1.866000,1.876000,1.876000,80598
2019-04-01,1.875000,1.910000,1.750000,1.860000,1.860000,122609
2019-04-02,1.900000,1.940000,1.865000,1.870000,1.870000,42221
2019-04-03,1.900000,2.060000,1.900000,2.000000,2.000000,101627
2019-04-04,1.950000,2.030000,1.940000,1.970000,1.970000,57816
2019-04-05,2.000000,2.030000,1.975000,1.985000,1.985000,21243
2019-04-08,2.000000,2.000000,1.930000,1.990000,1.990000,38126
2019-04-09,1.980000,2.060000,1.925000,1.990000,1.990000,40722
2019-04-10,1.995000,2.000000,1.935000,1.965000,1.965000,21438
2019-04-11,1.965000,1.965000,1.855000,1.920000,1.920000,73120
2019-04-12,1.920000,1.945000,1.880000,1.920000,1.920000,37776
2019-04-15,1.995000,2.180000,1.980000,2.050000,2.050000,212255
2019-04-16,2.020000,2.130000,1.920000,2.110000,2.110000,349495
2019-04-17,2.150000,2.200000,2.060000,2.070000,2.070000,198566
2019-04-18,2.120000,2.120000,2.040000,2.090000,2.090000,44251
2019-04-23,2.110000,2.140000,2.100000,2.120000,2.120000,47745
2019-04-24,2.150000,2.320000,2.120000,2.290000,2.290000,233052
2019-04-25,2.270000,2.400000,2.220000,2.240000,2.240000,211217
2019-04-26,2.250000,2.260000,2.120000,2.130000,2.130000,155434
2019-04-29,2.100000,2.120000,2.060000,2.080000,2.080000,32277
2019-04-30,2.090000,2.130000,2.030000,2.040000,2.040000,66145
2019-05-02,1.985000,2.030000,1.970000,1.980000,1.980000,84532
2019-05-03,1.980000,2.070000,1.965000,1.970000,1.970000,50498
2019-05-06,1.970000,1.970000,1.920000,1.960000,1.960000,56494
2019-05-07,1.985000,1.985000,1.885000,1.890000,1.890000,43483
2019-05-08,1.905000,1.965000,1.905000,1.920000,1.920000,9982
2019-05-09,1.955000,1.955000,1.900000,1.900000,1.900000,28558
2019-05-10,1.905000,2.000000,1.900000,1.900000,1.900000,34703
2019-05-13,1.930000,1.930000,1.860000,1.860000,1.860000,46491
2019-05-14,1.870000,1.900000,1.860000,1.870000,1.870000,18933
2019-05-15,1.910000,1.930000,1.865000,1.875000,1.875000,25651
2019-05-16,1.885000,1.945000,1.880000,1.895000,1.895000,22361
2019-05-17,1.895000,1.915000,1.875000,1.875000,1.875000,26925
2019-05-20,1.880000,1.915000,1.880000,1.885000,1.885000,13178
2019-05-21,1.885000,1.920000,1.885000,1.910000,1.910000,6053
2019-05-22,1.915000,1.980000,1.860000,1.865000,1.865000,142093
2019-05-23,1.885000,1.925000,1.860000,1.880000,1.880000,13064
2019-05-24,1.880000,1.890000,1.805000,1.870000,1.870000,38833
2019-05-27,1.865000,1.870000,1.850000,1.870000,1.870000,19266
2019-05-28,1.890000,1.900000,1.810000,1.900000,1.900000,36524
2019-05-29,1.905000,1.920000,1.800000,1.855000,1.855000,55793
2019-05-30,1.830000,1.900000,1.830000,1.900000,1.900000,14680
2019-05-31,1.895000,1.940000,1.840000,1.910000,1.910000,30124
2019-06-03,1.880000,1.940000,1.845000,1.925000,1.925000,9557
2019-06-04,1.900000,2.030000,1.850000,2.030000,2.030000,141897
2019-06-05,2.020000,2.110000,1.975000,2.050000,2.050000,64388
2019-06-06,2.060000,2.060000,1.965000,1.980000,1.980000,37691
2019-06-07,2.020000,2.050000,1.980000,1.980000,1.980000,44139
2019-06-10,2.000000,2.010000,1.960000,2.010000,2.010000,19902
2019-06-11,2.010000,2.010000,1.940000,1.950000,1.950000,50670
2019-06-12,1.955000,1.980000,1.945000,1.970000,1.970000,6115
2019-06-13,1.960000,1.985000,1.920000,1.940000,1.940000,38055
2019-06-14,1.935000,1.970000,1.920000,1.970000,1.970000,16209
2019-06-17,1.970000,1.990000,1.920000,1.990000,1.990000,29168
2019-06-18,1.950000,1.965000,1.860000,1.960000,1.960000,55727
2019-06-19,2.130000,2.220000,2.060000,2.060000,2.060000,268691
2019-06-20,2.050000,2.120000,1.970000,2.050000,2.050000,111237
2019-06-21,2.090000,2.090000,1.915000,1.985000,1.985000,96108
2019-06-24,1.980000,1.980000,1.925000,1.935000,1.935000,20375
2019-06-25,1.955000,1.960000,1.905000,1.930000,1.930000,39020
2019-06-26,1.900000,1.935000,1.900000,1.900000,1.900000,20038
2019-06-27,1.900000,1.940000,1.900000,1.920000,1.920000,15862
2019-06-28,1.930000,1.950000,1.910000,1.950000,1.950000,11253
2019-07-01,1.955000,1.970000,1.910000,1.930000,1.930000,21369
2019-07-02,1.930000,1.940000,1.890000,1.930000,1.930000,21344
2019-07-03,1.930000,1.940000,1.895000,1.940000,1.940000,11049
2019-07-04,1.935000,1.935000,1.890000,1.905000,1.905000,30750
2019-07-05,1.885000,1.915000,1.875000,1.890000,1.890000,21948
2019-07-08,1.865000,1.900000,1.860000,1.900000,1.900000,22115
2019-07-09,1.900000,1.900000,1.860000,1.875000,1.875000,7791
2019-07-10,1.860000,1.895000,1.750000,1.805000,1.805000,49782
2019-07-11,1.895000,1.895000,1.820000,1.835000,1.835000,15586
2019-07-12,1.845000,1.845000,1.815000,1.830000,1.830000,13473
2019-07-15,1.845000,1.845000,1.810000,1.830000,1.830000,10643
2019-07-16,1.810000,1.815000,1.780000,1.810000,1.810000,23668
2019-07-17,1.810000,1.810000,1.790000,1.795000,1.795000,13559
2019-07-18,1.795000,1.825000,1.790000,1.825000,1.825000,19184
2019-07-19,1.825000,1.825000,1.680000,1.765000,1.765000,35568
2019-07-22,1.760000,1.760000,1.700000,1.700000,1.700000,14673
2019-07-23,1.700000,1.745000,1.685000,1.715000,1.715000,24580
2019-07-24,1.680000,1.710000,1.610000,1.640000,1.640000,41801
2019-07-25,1.580000,1.600000,1.400000,1.425000,1.425000,209761
2019-07-26,1.420000,1.560000,1.395000,1.470000,1.470000,63494
2019-07-29,1.490000,1.635000,1.490000,1.600000,1.600000,43699
2019-07-30,1.635000,1.635000,1.550000,1.600000,1.600000,15007
2019-07-31,1.630000,1.630000,1.570000,1.600000,1.600000,19669
2019-08-01,1.645000,1.645000,1.490000,1.550000,1.550000,99536
2019-08-02,1.550000,1.550000,1.470000,1.520000,1.520000,53129
2019-08-05,1.520000,1.520000,1.450000,1.475000,1.475000,30740
2019-08-06,1.460000,1.545000,1.460000,1.505000,1.505000,17234
2019-08-07,1.510000,1.550000,1.480000,1.540000,1.540000,37234
2019-08-08,1.535000,1.590000,1.535000,1.590000,1.590000,23614
2019-08-09,1.590000,1.590000,1.540000,1.590000,1.590000,12738
2019-08-12,1.555000,1.590000,1.550000,1.560000,1.560000,15776
2019-08-13,1.565000,1.565000,1.485000,1.500000,1.500000,40942
2019-08-14,1.555000,1.555000,1.490000,1.490000,1.490000,9346
2019-08-15,1.520000,1.555000,1.495000,1.510000,1.510000,12827
2019-08-16,1.510000,1.555000,1.510000,1.535000,1.535000,5971
2019-08-19,1.540000,1.550000,1.520000,1.550000,1.550000,16243
2019-08-20,1.550000,1.570000,1.525000,1.540000,1.540000,12886
2019-08-21,1.535000,1.545000,1.520000,1.535000,1.535000,29749
2019-08-22,1.530000,1.550000,1.490000,1.550000,1.550000,39004
2019-08-23,1.530000,1.530000,1.410000,1.480000,1.480000,32730
2019-08-26,1.465000,1.505000,1.465000,1.495000,1.495000,9380
2019-08-27,1.500000,1.530000,1.470000,1.510000,1.510000,13811
2019-08-28,1.505000,1.530000,1.495000,1.530000,1.530000,4605
2019-08-29,1.500000,1.510000,1.485000,1.495000,1.495000,10997
2019-08-30,1.495000,1.500000,1.420000,1.460000,1.460000,26043
2019-09-02,1.450000,1.475000,1.425000,1.450000,1.450000,8127
2019-09-03,1.470000,1.570000,1.420000,1.450000,1.450000,90902
2019-09-04,1.450000,1.485000,1.450000,1.480000,1.480000,14264
2019-09-05,1.500000,1.500000,1.465000,1.475000,1.475000,16236
2019-09-06,1.480000,1.490000,1.465000,1.470000,1.470000,17369
2019-09-09,1.470000,1.495000,1.465000,1.485000,1.485000,25818
2019-09-10,1.425000,1.430000,1.395000,1.405000,1.405000,82255
2019-09-11,1.350000,1.375000,1.250000,1.290000,1.290000,159060
2019-09-12,1.295000,1.350000,1.295000,1.320000,1.320000,13612
2019-09-13,1.350000,1.360000,1.320000,1.360000,1.360000,9555
2019-09-16,1.360000,1.495000,1.330000,1.400000,1.400000,44155
2019-09-17,1.400000,1.405000,1.365000,1.380000,1.380000,11643
2019-09-18,1.400000,1.400000,1.370000,1.375000,1.375000,3453
2019-09-19,1.360000,1.385000,1.360000,1.375000,1.375000,5328
2019-09-20,1.380000,1.385000,1.350000,1.385000,1.385000,15454
2019-09-23,1.425000,1.425000,1.365000,1.365000,1.365000,12246
2019-09-24,1.340000,1.405000,1.340000,1.360000,1.360000,10727
2019-09-25,1.360000,1.365000,1.250000,1.280000,1.280000,71698
2019-09-26,1.285000,1.320000,1.250000,1.280000,1.280000,43306
2019-09-27,1.280000,1.300000,1.280000,1.290000,1.290000,7236
2019-09-30,1.290000,1.320000,1.290000,1.300000,1.300000,7217
2019-10-01,1.320000,1.320000,1.265000,1.290000,1.290000,7803
2019-10-02,1.280000,1.315000,1.250000,1.275000,1.275000,13871
2019-10-03,1.260000,1.280000,1.250000,1.280000,1.280000,8431
2019-10-04,1.280000,1.280000,1.250000,1.270000,1.270000,19373
2019-10-07,1.280000,1.295000,1.255000,1.285000,1.285000,26567
2019-10-08,1.280000,1.290000,1.220000,1.245000,1.245000,56808
2019-10-09,1.220000,1.240000,1.180000,1.195000,1.195000,52355
2019-10-10,1.175000,1.275000,1.175000,1.250000,1.250000,72551
2019-10-11,1.235000,1.240000,1.190000,1.235000,1.235000,67131
2019-10-14,1.220000,1.450000,1.190000,1.350000,1.350000,158992
2019-10-15,1.580000,1.815000,1.510000,1.650000,1.650000,751654
2019-10-16,1.740000,1.740000,1.535000,1.535000,1.535000,202748
2019-10-17,1.520000,1.630000,1.450000,1.550000,1.550000,166876
2019-10-18,1.590000,1.795000,1.515000,1.785000,1.785000,241689
2019-10-21,1.850000,2.230000,1.820000,2.040000,2.040000,477756
2019-10-22,1.990000,2.290000,1.950000,2.200000,2.200000,391307
2019-10-23,2.170000,2.290000,2.100000,2.140000,2.140000,165651
2019-10-24,2.130000,2.140000,2.020000,2.040000,2.040000,115971
2019-10-25,2.030000,2.230000,2.030000,2.200000,2.200000,107605
2019-10-28,2.220000,2.440000,2.160000,2.420000,2.420000,341918
2019-10-29,2.440000,2.940000,2.440000,2.850000,2.850000,631129
2019-10-30,2.860000,3.760000,2.770000,3.180000,3.180000,1533408
2019-10-31,3.320000,3.340000,2.690000,2.690000,2.690000,668925
2019-11-01,2.680000,3.030000,2.560000,2.910000,2.910000,482612
2019-11-04,3.000000,3.390000,2.990000,3.180000,3.180000,455320
2019-11-05,3.180000,3.290000,3.000000,3.160000,3.160000,213956
2019-11-06,3.160000,3.190000,2.910000,3.030000,3.030000,154500
2019-11-07,3.070000,3.070000,2.910000,2.980000,2.980000,81720
2019-11-08,2.970000,3.000000,2.760000,2.810000,2.810000,138365
2019-11-11,2.810000,2.810000,2.640000,2.740000,2.740000,178831
2019-11-12,2.770000,3.180000,2.770000,3.150000,3.150000,328891
2019-11-13,3.190000,3.270000,2.940000,3.060000,3.060000,316591
2019-11-14,3.090000,3.170000,2.920000,2.980000,2.980000,152422
2019-11-15,3.050000,3.110000,2.900000,3.060000,3.060000,195894
2019-11-18,3.070000,3.180000,3.030000,3.060000,3.060000,93430
2019-11-19,3.030000,3.050000,2.920000,2.960000,2.960000,106083
2019-11-20,2.900000,2.980000,2.850000,2.870000,2.870000,98801
2019-11-21,2.900000,2.980000,2.850000,2.900000,2.900000,52823
2019-11-22,2.940000,2.940000,2.830000,2.830000,2.830000,58360
2019-11-25,2.600000,2.710000,2.160000,2.300000,2.300000,491186
2019-11-26,2.110000,2.430000,1.940000,2.260000,2.260000,471307
2019-11-27,2.320000,2.690000,2.190000,2.500000,2.500000,299136
2019-11-28,2.500000,2.680000,2.350000,2.420000,2.420000,164854
2019-11-29,2.460000,2.460000,2.320000,2.390000,2.390000,102825
2019-12-02,2.370000,2.400000,2.260000,2.260000,2.260000,55733
2019-12-03,2.210000,2.240000,2.080000,2.120000,2.120000,127493
2019-12-04,2.130000,2.190000,2.040000,2.040000,2.040000,126039
2019-12-05,2.080000,2.120000,2.000000,2.050000,2.050000,66715
2019-12-06,2.040000,2.050000,1.930000,1.980000,1.980000,167216
2019-12-09,1.955000,2.090000,1.885000,2.000000,2.000000,158107
2019-12-10,2.070000,2.270000,1.975000,2.270000,2.270000,91934
2019-12-11,2.290000,2.310000,2.080000,2.080000,2.080000,139466
2019-12-12,2.000000,2.130000,2.000000,2.040000,2.040000,82261
2019-12-13,2.030000,2.080000,2.030000,2.050000,2.050000,42198
2019-12-16,2.040000,2.050000,1.970000,2.000000,2.000000,76721
2019-12-17,2.000000,2.000000,1.870000,1.960000,1.960000,101206
2019-12-18,1.895000,2.080000,1.890000,1.970000,1.970000,96295
2019-12-19,1.960000,2.010000,1.895000,1.940000,1.940000,65788
2019-12-20,1.920000,1.995000,1.910000,1.910000,1.910000,42071
2019-12-23,1.880000,1.980000,1.880000,1.935000,1.935000,103891
2019-12-24,1.980000,2.260000,1.980000,2.240000,2.240000,227493
2019-12-25,2.240000,2.240000,2.240000,2.240000,2.240000,0
2019-12-27,2.240000,2.440000,2.150000,2.380000,2.380000,206397
2019-12-30,2.430000,2.430000,2.240000,2.310000,2.310000,92887
2019-12-31,2.300000,2.330000,2.170000,2.300000,2.300000,76735
2020-01-02,2.340000,2.670000,2.280000,2.670000,2.670000,245923
2020-01-03,2.650000,2.740000,2.540000,2.600000,2.600000,185744
2020-01-06,2.530000,2.600000,2.350000,2.390000,2.390000,137023
2020-01-07,2.430000,2.600000,2.390000,2.590000,2.590000,167219
2020-01-08,2.530000,2.560000,2.400000,2.420000,2.420000,117252
2020-01-09,2.420000,2.500000,2.400000,2.410000,2.410000,58183
2020-01-10,2.430000,2.460000,2.300000,2.380000,2.380000,133423
2020-01-13,2.320000,2.380000,2.200000,2.210000,2.210000,132980
2020-01-14,2.230000,2.250000,2.140000,2.180000,2.180000,96754
2020-01-15,2.240000,2.240000,2.130000,2.160000,2.160000,33207
2020-01-16,2.140000,2.180000,2.000000,2.050000,2.050000,174896
2020-01-17,2.040000,2.150000,1.975000,2.120000,2.120000,129828
2020-01-20,2.020000,2.160000,2.010000,2.150000,2.150000,78941
2020-01-21,2.100000,2.220000,2.060000,2.100000,2.100000,91585
2020-01-22,2.140000,2.350000,2.080000,2.180000,2.180000,167009
2020-01-23,2.200000,2.780000,2.140000,2.530000,2.530000,536429
2020-01-24,2.470000,2.530000,2.320000,2.320000,2.320000,224117
2020-01-27,2.260000,2.290000,2.120000,2.240000,2.240000,123323
2020-01-28,2.200000,2.300000,2.150000,2.230000,2.230000,133409
2020-01-29,2.230000,2.250000,2.150000,2.250000,2.250000,140244
2020-01-30,2.200000,2.200000,2.130000,2.170000,2.170000,95965
2020-01-31,2.170000,2.250000,2.130000,2.140000,2.140000,64682
2020-02-03,2.110000,2.160000,2.090000,2.130000,2.130000,55956
2020-02-04,2.130000,2.220000,2.130000,2.160000,2.160000,34859
2020-02-05,2.160000,2.370000,2.160000,2.350000,2.350000,318276
2020-02-06,2.360000,2.400000,2.230000,2.240000,2.240000,176403
2020-02-07,2.270000,2.300000,2.210000,2.280000,2.280000,64233
2020-02-10,2.300000,2.450000,2.290000,2.350000,2.350000,264315
2020-02-11,2.300000,2.340000,2.240000,2.260000,2.260000,87592
2020-02-12,2.300000,2.300000,2.240000,2.270000,2.270000,66697
2020-02-13,2.280000,2.440000,2.230000,2.400000,2.400000,176676
2020-02-14,2.470000,2.770000,2.380000,2.540000,2.540000,1044479
2020-02-17,2.540000,2.650000,2.410000,2.460000,2.460000,344228
2020-02-18,2.390000,2.450000,2.330000,2.380000,2.380000,171743
2020-02-19,2.420000,2.880000,2.410000,2.500000,2.500000,874397
2020-02-20,2.570000,2.850000,2.550000,2.600000,2.600000,618490
2020-02-21,2.560000,2.580000,2.400000,2.440000,2.440000,343738
2020-02-24,2.300000,2.380000,2.100000,2.210000,2.210000,631356
2020-02-25,2.150000,2.260000,2.150000,2.180000,2.180000,236815
2020-02-26,2.150000,2.260000,2.120000,2.260000,2.260000,118721
2020-02-27,2.180000,2.210000,2.120000,2.130000,2.130000,105279
2020-02-28,2.050000,2.050000,1.970000,1.985000,1.985000,336167
2020-03-02,2.050000,2.250000,1.960000,2.220000,2.220000,315254
2020-03-03,2.240000,2.270000,2.130000,2.210000,2.210000,140079
2020-03-04,2.210000,2.210000,2.080000,2.150000,2.150000,103279
2020-03-05,2.140000,2.160000,1.990000,2.010000,2.010000,106145
